metric,case,candidate,iteration,value,status
application-build-total,scale-configured-build,configured-native,5,0.239638,0
application-build-total,scale-configured-build,configured-native,6,0.295994,0
application-build-total,scale-configured-build,configured-go,6,1.9066939999999999,0
application-build-total,scale-configured-build,configured-go,7,1.8976929999999999,0
application-build-total,scale-configured-build,configured-native,7,0.25184,0
application-build-total,scale-configured-build,configured-native,8,0.292747,0
application-build-total,scale-configured-build,configured-go,8,1.921945,0
application-build-total,scale-configured-build,configured-go,9,1.860658,0
application-build-total,scale-configured-build,configured-native,9,0.244154,0
application-build-total,scale-configured-build,configured-native,10,0.270535,0
application-build-total,scale-configured-build,configured-go,10,2.072619,0
compiler-emit-qbe-peak-rss,compiler-source,gate6j-baseline,-2,23625728,0
compiler-emit-qbe-peak-rss,compiler-source,gate6k-candidate,-2,19857408,0
compiler-emit-qbe-peak-rss,compiler-source,gate6k-candidate,-1,19890176,0
compiler-emit-qbe-peak-rss,compiler-source,gate6j-baseline,-1,23642112,0
compiler-emit-qbe-peak-rss,compiler-source,gate6j-baseline,0,23625728,0
compiler-emit-qbe-peak-rss,compiler-source,gate6k-candidate,0,19890176,0
compiler-emit-qbe-peak-rss,compiler-source,gate6k-candidate,1,19857408,0
compiler-emit-qbe-peak-rss,compiler-source,gate6j-baseline,1,23625728,0
compiler-emit-qbe-peak-rss,compiler-source,gate6j-baseline,2,23576576,0
compiler-emit-qbe-peak-rss,compiler-source,gate6k-candidate,2,19857408,0
compiler-emit-qbe-peak-rss,compiler-source,gate6k-candidate,3,19890176,0
compiler-emit-qbe-peak-rss,compiler-source,gate6j-baseline,3,23609344,0
compiler-emit-qbe-peak-rss,compiler-source,gate6j-baseline,4,23592960,0
